id,timestamp,tweet,likes_count,label
1355627817418043394,2021-01-30 22:23:52,"sarabanda_ toninofil il piano di vaccinazione non esiste, hanno solo dato delle linee guida molto sintetiche sulle categorie. per il resto io un vaccino che promette unâefficacia cosã¬ bassa lo rifiuterã² , vedessero di trovare i vaccini efficaci al 95% altrimenti da questo incubo non ne usciremo mai.",2,0
1355627011411243010,2021-01-30 22:20:40,marcocappato ernesto65373005 ass_coscioni alla metã  delle persone oggetto di ricerca verrã  somministrato il placebo per fare un vaccino inutile visto che si producono giã  due vaccini sicuri tra il 90% e 92% un altro al 65%  e buttiamo soldi per trovarne uno nuovo e non comprare la licenza di quello sicuro e produrlo,6,2
1355620528195854340,2021-01-30 21:54:54,"boom di focolai tra gli anziani dopo il vaccino oltre che varie decine di morti, che succede? intanto gli esperti o pseudo tali sono certi: i vaccini non centrano...  ",0,0
1355618639567843328,2021-01-30 21:47:24,"emenietti ""johnson &amp; johnson stima che potrebbero essere necessari dagli 8 ai 12 mesi per iniziare i test clinici del suo vaccino su esseri umani. per allora la crisi sanitaria legata a 2019-ncov potrebbe essere finita""  no... purtroppo no....ma almeno coi vaccini si sono mossi prima",0,1
1355601865820557317,2021-01-30 20:40:45,"novartis come sanofi produrrã  il vaccino pfizer. dovrebbe essere questa la strategia da adottare da parte di tutti, produrre massivamente i vaccini a mrna. vaccino",178,1
1355599474798845958,2021-01-30 20:31:15,"vaccino covid, âalta probabilitã â che diventi inefficace: pfizer accelera produzione â quifinanza  ã  validati, a qualsiasi prezzo, la crisi costa molto di piã¹, cosa  volete governare",0,2
1355594036581642252,2021-01-30 20:09:38,guidocrosetto e tutti i milioni di vaccini giã  comprati? noi abbiamo puntato quasi tutto su questo vaccino.,0,2
1355586332425383936,2021-01-30 19:39:01,in campania chi ha piã¹ di 80 anni puã² prenotare il vaccino online. nelle altre regioni?  vaccino vaccini facciamorete,0,2
1355582548349513732,2021-01-30 19:23:59,non capisco. io so di persone over 55 che hanno ricevuto il vaccino astrazeneca in uk. come ã¨ possibile che aifa ne suggerisca lâutilizzo solo da 18 a 55 anni? cosa sta succedendo in uk? ð¬ð§ astrazeneca vaccini regnounito,1,2
1355581577531691009,2021-01-30 19:20:08,cartabellotta cartabellotta prof secondo lei non avrebbe senso investire sulla produzione del vaccino moderna in italia? come sanifi con pfizer. in pochi mesi potremmo avere per la eu un grande output dei due vaccini piã¹ efficaci. piuttosto che investire su un nuovo vaccino.... cosa ne pensa?,2,1
1355581568887255042,2021-01-30 19:20:06,"lâaifa ha autorizzato il vaccino astrazeneca in italia. ma câã¨ un nuovo allarme. secondo anthony fauci, direttore del national institute of allergy and infectious diseases negli usa, i vaccini anti covid di johnson&amp;johnson e dellâamericana novavax hanno mâ¦ ",0,0
1355581087884443654,2021-01-30 19:18:11,"robersperanza ministro, perchã© non investiamo sulla produzione in italia del vaccino moderna, cosã¬ come sanifi fa con pfizer? in questo modo potremmo avere in pochi mesi un grande output in eu dei due vaccini piã¹ efficaci. piã¹ che investire su quello italiano...robersperanza ministerosalute",0,1
1355581038534270976,2021-01-30 19:17:59,"aifa autorizza vaccino astrazeneca dai 18aa come da indicazioni ema perã² raccomanda utilizzo preferenziale,in attesa di ulteriori dati,in soggetti tra 18 e 55aa per i quali sono disponibili evidenze piã¹ solide. per anziani  e fragili suggerisce utilizzo preferenziale vaccini rna",0,2
1355579231279968257,2021-01-30 19:10:48,"udogumpel non dimentichiano che questo vaccino potrebbe essere facilmente somministrato pure dalle farmacie, non banale visto lâincapacitã  del nostro amico.. eviterei la diatriba vaccini serie a e b",0,1
1355577944207454213,2021-01-30 19:05:41,petergomezblog piã¹ o meno lo stesso tempo che ha bisogno il vaccino autoctono per completare la fase 2 quindi cosa facciamo? attendere fase 2 per la quale non abbiamo nessun a garanzia o adattiamo impianti per vaccini di comprovata efficacia ma c'ã¨ bisogno di chiederlo?,0,2
1355576724008955906,2021-01-30 19:00:51,"robersperanza  ã² che dice il prof.galli! mentre ci sono diversi vaccini in commercio che funzionano, per sperimentare il vaccino di stato, a migliaia di persone bisognerã  somministrare placebo, col rischio di infettarsi e morire! assurdo!",0,0
1355571869873823746,2021-01-30 18:41:33,"la cts suggerisce  â¶ï¸ un utilizzo preferenziale dei vaccini a rna messaggero nei soggetti piã¹ anziani e/o piã¹ fragili â¶ï¸ un utilizzo preferenziale del vaccino astrazeneca in soggetti tra i 18 e i 55 anni, per i quali sono disponibili evidenze maggiormente solide",7,1
1355568783239368708,2021-01-30 18:29:17,"giu_gro rainews tutti i vaccini sono una mezza sola a livello individuale, il vaccino contro l'influenza insegna, a dare sicurezza ã¨ solo l'immunitã  di gregge.",0,1
1355566668303495169,2021-01-30 18:20:53,"marioerdrago ass_coscioni che in italia si tolleri il conflitto di interessi permanente non cambia la natura del problema. che poi lo si faccia sui vaccini contro una pandemia, scommettendo su un potenziale vaccino futuro invece che su tutta la ricerca, mi pare ancora piã¹ grave. ma se vuole rida pure.",1,2
1355565148631670788,2021-01-30 18:14:51,"giovaquez invece che inseguire lâapprovazione di  reithera sprecando ingenti risorse si lavorasse per produrre anche in italia uno dei vaccini ad mrna si potrebbe inoculare a tutti gli italiani un vaccino ampiamente sperimentato, sicuro e altamente efficace.",5,1
1355563381529444357,2021-01-30 18:07:49,"covid vaccini pfizer e moderna efficacia vaccinale superiore al 90%.astrazeneca secondo ema arriva al 59,5% con scarse evidenze scientifiche sugli over 55. ho 57 anni una lieve patologia cardiaca, sono un uomo qualunque con quale vaccino avrã² diritto di essere vaccinato?",0,2
1355561634769625091,2021-01-30 18:00:53,"covid in puglia, il vaccino moderna sarã  somministrato a odontoiatri e medici liberi professionisti   vaccini  ",2,1
1355560255405641728,2021-01-30 17:55:24,"comunardo tanto questa bolla dei vaccini esploderã  a breve. soltanto degli sciocchi possono credere che un vaccino (che poi manco vaccino ã¨) possa essere la soluzione ad una pandemia da retrovirus. se fosse possibile ciã², hiv sarebbe solo un triste ricordo. e invece... time is a gentleman.",2,0
1355559304317829123,2021-01-30 17:51:37,-siamo costretti a puntare tutto sul vaccino. ã stata la scelta fin dall'inizio perchã© siamo abituati a considerare le malattie come incidenti biologichi da combattere con farmaci e vaccini,1,1
1355556487477817347,2021-01-30 17:40:26,son perplesso sulle limitazioni dell'aifa su vaccino astra zeneca! vero che la sperimentazione ã¨ limitata ma viene giã  utilizzato per tutti in paesi quali g.bretagna usa india e con buoni risultati! e sappiamo quanto ci sia bisogno di vaccinare a tappeto in questo paese vaccini,2,1
1355553289354547203,2021-01-30 17:27:43,l'agenzia italiana del farmaco ha approvato il vaccino anti covid di astrazeneca con l'indicazione per l'utilizzo preferenziale dai 18 ai 55 anni.   ansa covid vaccini aifa aifa_ufficiale   ,49,2
1355549200667320321,2021-01-30 17:11:28,pimpi59 emanuele676 ruffino_lorenzo stai confondendo i dati di fase iii con quelli delle altre fasi. la sicurezza del vaccino az ã¨ scientificamente solida al pari di quella degli altri vaccini approvati.,2,1
1355549069062660097,2021-01-30 17:10:57,"huffpostitalia la diversa efficacia dei vaccini approvati rende ancora piã¹ pressante una normativa di fonte primaria che, oltre a individuare le prioritã  e stabilire le sanzioni per chi altera il piano di somministrazione, moduli la scelta del vaccino da inoculare in funzione dell'etã .  1",2,2
1355547803976523778,2021-01-30 17:05:55,milanostremitz1 vaccinazioni sembra lo spot della bigpharma alla richiesta di chiarimenti da parte ue sulla mancata consegna dei vaccini anti-covid arcuri cmq ci rassicura che nei prossimi mesi il problema della pandemia sara' risolto grazie alla produzione del ns.vaccino made in italy..,0,1
1355546796664246272,2021-01-30 17:01:55,"si preferirã  lasciare senza vaccino gli over 80, piuttosto che vaccinarli con az? qualcuno di loro morirebbe di covid-19, mentre avrebbe potuto salvarsi con il vaccino az. speriamo che aifa precisi che, in assenza dei vaccini mrna, anche gli anziani possano vaccinarsi con az.",1,1
1355544728700416006,2021-01-30 16:53:42,agenzia_ansa errore clamoroso non aver appoggiato in modo deciso e previdente il vaccino italiano di tipo tradizionale che sarã  disponibile solo a settembre. grande sceneggiata dellâarrivo del furgone scortato come un capo di stato e poi vaccini spariti. se ã¨ vero il motivo della sparizione..  ,0,2
1355541097200701443,2021-01-30 16:39:16,andrealoca77 ã altresã¬ assurdo che esistano vaccini di serie a e di serie b. esiste un vaccino migliore degli altri? sã¬ standardizza e si obbligano tutte le aziende del mondo a produrre quello.,0,1
1355540022179614722,2021-01-30 16:35:00,"morassoca andreavicere robertobolis aurelianostingi antonioripa giorgiogilestro che se pensiamo di utilizzare solo i vaccini come arma la probabilitã  che diventi endemico ã¨ prossima a 1.   o lo si eradica sul territorio, quanto meno in attesa di un vaccino a immunitã  sterilizzante su fascia 0-99 ad ampio spettro, o diventerã  endemico.   â ï¸ non expert opinion",0,2
1355535553387749380,2021-01-30 16:17:15,"valy_s ã una cosa normale.  l'immunitã  di gregge ã¨ a senso unico.  se vaccini tutti non sconfiggerai mai la malattia. quando lo capiranno, torneremo a  vivere normalmente! se vuoi fermare la pandemia, studiala e crea una medicina.  il vaccino serve a poco!",7,0
1355524376934932482,2021-01-30 15:32:50,"myrtamerlino gimbe cartabellotta semplice, nel mio territorio il 24 per cento dei sanitari ha rifiutato il vaccino. dovevano forse buttare i vaccini ormai scongelati?",0,0
1355523292245991424,2021-01-30 15:28:31,sto soffocando.  l'attacco dei vaccini giganti feat il vaccino covid  ,4,0
1355519230087745537,2021-01-30 15:12:23,"covid19 prima: immunitã  di gregge col vaccino, obbligo, patentino/passaporto per andare al bar ecc... poi.. ops! non ci sono vaccini per tutti.. e adesso lâoms dice agli stati di fermare le vaccinazioni dopo aver immunizzato i vulnerabili. la strateggggia del solo âpiano aâ  ",94,2
1355517843463413763,2021-01-30 15:06:52,"liguria, toti: ""ã fondamentale proteggere al piã¹ presto con il vaccino i cittadini piã¹ vulnerabili al covid. il 60% dei deceduti per la pandemia ha piã¹ di 80 anni. dove vivono piã¹ anziani devono arrivare piã¹ vaccini, in modo da consentire di ridurre i ricoveri e i morti.  ",0,1
1355517211511820292,2021-01-30 15:04:22,"pontifex_it covid-19-vaccini. e' assurdo: nonostante le case produttrici abbiano preteso nel contratto di essere irresponsabili sugli effetti collaterali e inefficacia del vaccino, l'europa ed anche l'italia, si sono precipitate ad acquistarlo. complimenti ai nostri potitici!!!",0,1
1355515895574102016,2021-01-30 14:59:08,"macchipiero huffpostitalia legga cosa ha scritto il prof. robertoburioni  (tra i tanti) a proposito della sperimentazione del vaccino reithera. i vaccini efficaci ci sono giã , bisogna continuare a produrre quelli e lo possiamo fare anche noi.",0,1
1355514756799606785,2021-01-30 14:54:36,lapoelkann_ grupposandonato sanraffaelemi io non mi vaccino xchã© i vaccini influenzali non funzionano e non rischio la mia vita x niente con un vaccino sperimentale mai usato prima. vaccinatevi voi...,0,0
1355506609791897600,2021-01-30 14:22:14,"th_dm4570 sarã² ignorante in tema di vaccini, ma questo diverge molto da come ci ã¨ stata venduta la cosa. messa cosã¬ il vaccino ã¨ un'arma nemmeno troppo utile.",0,0
1355505160664076288,2021-01-30 14:16:29,"commissione ue precisa, prenotate 2,3 mld dosi di vaccini: (ansa) - bruxelles, 30 gen - ""finora sono stati firmati contratti con sei societã  per garantire l'accesso a 2,3 miliardi di dosi di vaccino"". lo precisa la commissione europea, ricordando che...  ",0,1
1355502644631121923,2021-01-30 14:06:29,ah era lotteriascontrini avevo sentito lotteria dei vaccini. no perchã©..di sto passo..fortunato chi lo vince ..il vaccino dico.,2,2
1355501680226394113,2021-01-30 14:02:39,"marinotoma ma non sarebbe stato meglio e piã¹ utile spendere in terapie intensive, posti letto, assumere personale sanitario e protocolli cure? questo voler a tt i costi un vaccino, di cui sono piã¹ i dubbi che le certezze... mahhh... e in linea generale credo nei vaccini.",1,2
1355498770000179200,2021-01-30 13:51:05,udogumpel diabolicus23 noi invece con due vaccini efficaci andiamo a buttare soldi in un vaccino italiano invece di fare come sanofi che s metterã  a produrre il vaccino pfizer biontech,0,2
1355497678147366913,2021-01-30 13:46:45,"imolaoggi primo: non abbiamo vaccini      sufficienti per tutti, secondo: nessuno conosce ancora gli effetti positivi del vaccino, terzo: con questi presupposti, il passaporto vaccinale ã¨ una cazzata mondiale",2,0
1355497332029194240,2021-01-30 13:45:22,"lo spot pro vaccino di tornatore dã  come l'idea di miliardi di vaccini lã¬ belli pronti in fila ã tre, e nessuno che vada a farseli fare. il che non ispira anche a voi la sensazione di una simpatica presa pu u culu? a parte direi una sottile inquietudine intrinseca nel tutto. mah.",8,0
1355493979492671490,2021-01-30 13:32:03,"qualcuno sa perchã¨ non si investe in produzione di vaccini esistenti, fidia e altri si sono giã  proposti, invece che buttare soldi in reithera ??? vaccino",9,2
1355493976569114626,2021-01-30 13:32:02,"codacons, aprire indagine su fornitura vaccini pfizer-biontech: si ã¨ tenuto ieri âun importante colloquioâ tra lâantitrust ue e il codacons in merito al contratto siglato dallâeuropa con pfizer-biontech âper le forniture di dosi di vaccino anti-covid eâ¦  ",0,2
1355492115267149825,2021-01-30 13:24:38,ma questi furbetti i vaccini se li sono fatti da soli?  dal  â«molti di noi sono rimasti senza vaccino per colpa dei furbettiâ»   ,1,2
1355485766663745541,2021-01-30 12:59:25,"simastatecalmi bene cosã¬: seguirã  una causa legale in cui si potrã  dimostrare che le tesi di amici sono esatte. 1) i tamponi non danno alcuna indicazione; 2) i vaccini hanno ucciso. ema: 245 morti a seguito della somministrazione. non tutti dovuti al vaccino, ma diversi lo sono senz'altro.",2,0
1355483718945824770,2021-01-30 12:51:16,vaccini: fai cisl lancia campagna per i lavoratori agroalimentari il segretario generale rota: âcon âfai il vaccinoâ avviamo una campagna di sensibilizzazione per salvaguardare i lavoratori che garantiscono cibo per tuttiâ  ,0,1
1355480299300388864,2021-01-30 12:37:41,"euronewsit se cosã¬ ã¨ assurdo l'avesse fatto arcuri lo avrebbero crocefisso ma la responsabile ã¨ ue  comunque, questi della farmaceutica sono dei veri bastardi bravi a trovare il vaccino ma totalmente privi di scrupoli siamo sotto loro ricatto annullare il brevetto per i vaccini, si fottano",0,0
1355474660092219392,2021-01-30 12:15:17,"essere vaccination sarã  un privilegio che darã  il modo di vivere solo a chi e vaccination appunto.  ecco perchã© i vaccini non stanno arrivando, hanno vaccinato una casta e gli altri possono attaccarsi al tram.  vaccino bassetti  cosa scrissi io ?!!!",1,1
1355470770173063168,2021-01-30 11:59:49,lâeuropa dice sã¬ al vaccino astrazeneca clicca qui per leggere lâarticolo â¬ï¸   astrazeneca vaccini covid19  ,1,1
1355466871793983494,2021-01-30 11:44:20,"luca__pagani no, generalmente chi muore dopo il vaccino muore per cause naturali. punto.  p.s. e purtroppo vi informo che anche se facessero le autopsie per dimostrare il nesso con i vaccini si devono usare procedure diverse che ovviamente non faranno. quindi... niente.",44,0
1355463222581751809,2021-01-30 11:29:50,"cartabellotta non sono assolutamente un novax, ma sembra che il vaccino di astrazeneca sia stato approvato in quanto la situazione vaccini ã¨ disperata, non credo che in una situazione normale avrebbero approvato un vaccino efficace al 62% non testato su over 55. sicuramente meglio pfizer",0,2
1355463074027859969,2021-01-30 11:29:14,"robersperanza astrazeneca non ã¨ efficace come pfizer e moderna! tutti i cittadini hanno diritto ad avere un vaccino di alta qualitã . non ci devono essere cittadini di serie a e serie b riguardo i vaccini! io desidero vaccinarmi, ma con un vaccino di qualitã .",2,0
1355461377838768133,2021-01-30 11:22:30,la tabella pubblicata da evadebleeker segr stato belgio che ha subito cancellato...mostra le enormi differenze di prezzo tra i vari vaccini e spiega perchã¨ la commissione europea ha rifiutato di acquistare 500 milioni di dosi del vaccino pfizer preferendo astrazeneca  ,33,2
1355459566595674113,2021-01-30 11:15:18,"per un acceleratore di particelle abbiamo bucato le alpi con un progetto pubblico europeo, per produrre un vaccino in un momento storico piuttosto delicato ci siamo affidati ai privati. e adesso non abbiamo i vaccini necessari. vaccinocovid astrazeneca vaccine vaccination",1,0
1355455524678955010,2021-01-30 10:59:14,leggo ovunque i numeri delle dosi di vaccino destinate all'europa. qualche notizia sui vaccini per i paesi africani o asiatici? pandemia,0,2
1355453534439927810,2021-01-30 10:51:20,questo lo dovremmo sapere tutti! posiamo rifiutare il vaccino perchã  non sono vaccini ma terapie geniche!  ,0,0
1355452433305108480,2021-01-30 10:46:57,ambraschilliro filizzolapina smontavo1 matteosalvinimi lapersona vaccinata che contrae il virus si ammali. a questo serve il vaccino. ma per raggiungere una immunitã  di gregge bisogna che  1/5 persona si vaccini. câã¨ una bella differenza tra contrarre il virus e non ammalarsi e ammalarsi. non ã¨ difficile il discorso.,1,2
1355451796538466307,2021-01-30 10:44:26,"diabolicus23 il problema x me non sarã  a chi somministrare az,ma quanti lo rifiuteranno una volta proposto con due 95%.  temo fortem che astrazeneca da noi avrã  pochissimo ""mercato"".  vai a dire al 20enne/30enne/40enne di vaccinarsi con un 60% con due 95% a disposizione. vaccini vaccino",2,2
1355449059495043073,2021-01-30 10:33:33,"rapporto 1:2 di infettati tra vaccinati e gruppo di controllo. test su meno di 12k persone. che senso ha? questo vaccino va rifiutato, voglio pfizer o moderna. astrazeneca  vaccino  vaccini  facciamorete arcuri  30gennaio  vonderleyen",0,0
1355444418048876548,2021-01-30 10:15:06,"io sui vaccini non volevo dire niente, ma arcuri insiste   80mln dei contribuenti in un vaccino in fase 1 che usa la tecnologia di quelli che oggi sono i meno efficaci quando ne abbiamo giã  due a mrna pronti  tentare di comprare una licenza da pfizer/moderna era troppo difficile?",10,0
1355443894125785089,2021-01-30 10:13:01,"ultimati i test per il vaccino novavax, perfetto per negazionisti balbuzienti.  vaccini coronavirus covidvaccine 30gennaio",1,0
1355442961375518720,2021-01-30 10:09:19,abbiamo notizie del pianovaccini ? câã¨ il cronoprogramma di dettaglio ?   no. ma verso fine anno avremo il vaccino italiano   30gennaio covid19 vaccini vaccinareh24,7,2
1355440960344379392,2021-01-30 10:01:22,"mariistweeting allievilorenzo 58_life58 repubblica almeno per quello che riguarda i vaccini ad mrna poi, una volta prodotte le proteina l'mrna viene degradato, quindi nel giro di giorni il contenuto del vaccino ""scompare"", ã¨ come un manuale usa e getta. lo leggi, costruisci e poi lo butti",0,0
1355440852089401349,2021-01-30 10:00:56,"ci sono gli operai a casa e si ã¨ aperto il discorso vaccini. uno ha esordito con ""il vaccino ã¨ sempre un veleno"" io nel mentre mi fingo morta perchã© se parlo vanno via che neanche finiscono il lavoro",1,0
1355440609964797952,2021-01-30 09:59:58,"suzukimaruti e se nel frattempo le industrie ""militari"" le si convertisse... magari potremmo fargli fare vaccini, chissã  mai che con la menata del vaccino autoctono non se ne accorgono",1,0
1355439963131813889,2021-01-30 09:57:24,"coronavirus, arcuri: 'lavoriamo per produzione autoctona di vaccini e farmaci anti-covid' ""abbiamo sostenuto il vaccino italiano a cui sta lavorando reithera: ã¨ un candidato vaccino promettente, che ha superato molto bene la fase 1 della sperimentazione â¦  ",0,1
1355438210105683973,2021-01-30 09:50:26,"noevilhero io grazie al vaccino contro il morbillo ho guadagnato lâesenzione a tutti i vaccini... ecco perchã© a quelli che parlano di patentino per vaccinati, io mi permetto di definirli dei cialtroni corrotti",2,2
1355436535852781570,2021-01-30 09:43:47,fattoquotidiano c'era da aspettarselo che con la pandemia e i vaccini sarebbero usciti fuori problemi di natura economica e morali.. gente che non rispetta i patti per favorire chi paga di piã¹.. attenzione questa non ã¨ legge di mercato ma sciacallaggio! produciamo il nostro vaccino italiano...,0,1
1355434764061257729,2021-01-30 09:36:45,"paul47346421 adolfotasinato agenzia_ansa senza contare che il lockdown inprimavera qui funzionã² ma i deficienti algoverno decisero di non tamponare i turisti e chi rientrava dall'estero,ogni volta che ci fidiamo oltreconfine la prendiamo nel culo,vedi vaccini ora pure,reithera non dovrã  vendere all'estero il suo vaccino",0,0
1355422928838529027,2021-01-30 08:49:43,"mariarosariafo8 la risposta alla seconda dose ã¨ piã¹ vigorosa proprio perchã© lâorganismo ha giã  costruito delle difese e quindi lotta piã¹ duramente contro il vaccino e i suoi eccipienti. di solito, questo meccanismo, osservato anche per altri vaccini, ã¨ piã¹ vigoroso nei soggetti giovani",1,1
1355420554929565697,2021-01-30 08:40:17,aurelianostingi cosa state ricercando che non sia vaccino? non ha risposto a quanto chiedevo: perchã© questa monocorde ossessivitã  su vaccini (o terapie geniche)?,1,0
1355416616645898240,2021-01-30 08:24:38,antonellaviol17 io penso che con efficacia cosã¬ diversa dei nuovi vaccini.sia etico comunicare a chi verrã  vaccinato quale vaccino gli sarã  somministrato cosã¬ da poter scegliere se preferisce vaccinarsi subito con un vaccino meno efficace o vuole aspettare il suo turno con uno piã¹ efficace.,0,2
1355406608420003848,2021-01-30 07:44:52,"fragment_84 imolaoggi speriamo. se si muovono coi vaccini forse ci arriviamo. ma,  ignorato e deriso al lancio del suo vaccino putin parlã² di immunitã  di gregge raggiungibile col 70% ma dopo un anno...",0,2
1355400722716774401,2021-01-30 07:21:29,"due vaccini esistono giã : perchã© testarne altri? se ci fossero contesti in cui fosse possibile mettersi a produrre, su licenza pfizerbiontech, il vaccino americano-â­tedesco si risolverebbero molti problemi. sono d'accordo con il parere del prof. massimogalli iomivaccino  ",0,1
1355330304236548096,2021-01-30 02:41:40,"europainitalia vonderleyen astrazeneca vaccini occidentali versus vaccino russi? forse un problema ideolã³gico? una guerra fredda dei vaccini? no, solo interessi economici, se crepano alcune migliaia , a nessuno importa",0,2
1355326637655658496,2021-01-30 02:27:05,europainitalia vonderleyen astrazeneca i studi certificano che il vaccino russo e piu sicuro degli altri. la russia offre 100 milioni di vaccini a la ue. la offerta e ignorata . noi italiani domandiamo perchã??!,0,1
1355318947768373253,2021-01-30 01:56:32,"25o319 christianvega_ comunque una cosa non mi ã¨ ben chiara. stanno spuntando articoli su malori e morti dopo i vaccini, come funghi, anche sul mainstream. perã² scrivono subito dopo che il vaccino non ã¨ correlato. perã² intanto lo dicono.",3,0
1355302197563691008,2021-01-30 00:49:58,"...finora non ci sono vaccini per i minori di 16anni come fa fauci a dire che vanno vaccinati anche i ragazzi? con un nuovo vaccino fatto per loro? nessuno l'ha chiesto a di bella, magari a pregliasco?  coronavirus  lineanotte",0,0
1355300237464776706,2021-01-30 00:42:11,"lineanotte ma perchã© non ce li rendete adesso obbligatori i vaccini? eh? prof. preglias , io vorrei obbligare a farmi il vaccino: right now!",0,1
1355297751962181632,2021-01-30 00:32:18,"jacopo_iacoboni pronti nel 2023.....! che coglioni!!! il vaccino di bandiera, come la compagnia di bandiera alitalia vaccini arcuri governodicialtroni",2,0
1355288562363731969,2021-01-29 23:55:47,"primum vivere. se i nuovi vaccini annullano la mortalitã , in fondo risolvono il problema piã¹ grande e andrebbero usati senza attendere di disporre delle dosi pfizer o moderna. mi domando se una volta vaccinati con un vaccino sia pericoloso rivaccinarsi in seguito con un altro.",0,2
1355285451653980164,2021-01-29 23:43:26,"massimobenesse1 jacopo_iacoboni ti suggerisco di vedere un posti di robertoburioni dove spiega perchã© ã¨ un problema autorizzare fase 3 di questo vaccino. comitato etico dovrebbe decidere di sottoporre a placebo 40000 persone quando esistono giã  nel mercato vaccini efficaci. non se ne farã  nulla, temo.",0,0
1355281706828390401,2021-01-29 23:28:33,non e' accettabile che ci vogliono tenere chiusi in casa solo perche' la industria privata vuole fare affari e produce il prodotto vaccino un pã² alla volta. avete rotto il cazzo ã¨ un anno che ci tenete bloccati perchã¨ volete vendere sti cazzi di vaccini,0,0
1355276564603297792,2021-01-29 23:08:07,"cartabellotta il comitato scientifico tedesco per i vaccini ha raccomandato di non somministrare il vaccino di astrazeneca a persone di etã  superiore ai 65 anni, citando la mancanza di prove che  vaccino fosse efficace in quella fascia di etã .   ",2,0
1355275858307665920,2021-01-29 23:05:19,"quirinale 1. non ã¨ un vaccino ma una terapia genetica, 2. leuropa che nasconde i contratti sui vaccini e poi in ordine sparso germania &amp; company trattano altri vaccini (russo) 3. anzichã© farci votare perdiamo altro tempo con i cittadini che non possono lavorare ð¤®ð¤®ð¤®ð¤®",0,0
1355272841105707016,2021-01-29 22:53:19,"l'unione europea ðªðº ha pubblicato gli accordi con astrazeneca. tutto chiaro, no? ð viva il vaccino pubblico cubano ð¨ðº  ---  vaccino vaccini ue astrazeneca lavitaaitempidelcovid sanitã pubblica  ",0,1
1355263007702585345,2021-01-29 22:14:15,eterea_naive ma no perchã© se il vaccino ã¨ efficace ã¨ una opportunitã  per riaprire piano piano tutto non sia contro i vaccini a prescindere ã un non sense,0,2
1355259555349979143,2021-01-29 22:00:32,"marcocantamessa tralasciando le perplessitã  etiche della vicenda. si cercano volontari x un vaccino, esponendoli a rischi enormi (penso a quelli che prendono placebo), quando ci sono almeno tre vaccini approvati.",0,0
1355255611139772417,2021-01-29 21:44:51,"giolongoo pero pensa che brutto sapere che a molti di noi faranno un vaccino bene o male meno efficace di chi lo ha fatto per primo. boh per me sta storia dei vaccini non sta prendendo una bella piega tra ritardi, nuove varianti e via dicendo",1,0
